"plotcode","stem_id","diam","pom","height","family","genus","species","year","gen_sp","group"
"MGR-008","8766",8.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8767",8.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8768",8.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8769",9.8,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8770",9.2,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8771",9.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8772",48.3,130,NA,"Fabaceae","Aganope","stuhlmannii",2006,"Aganope stuhlmannii","mlunguya"
"MGR-008","8773",49.9,130,NA,"Fabaceae","Aganope","stuhlmannii",2007,"Aganope stuhlmannii","mlunguya"
"MGR-008","8774",49.9,130,NA,"Fabaceae","Aganope","stuhlmannii",2008,"Aganope stuhlmannii","mlunguya"
"MGR-008","8775",49.4,130,NA,"Fabaceae","Aganope","stuhlmannii",2010,"Aganope stuhlmannii","mlunguya"
"MGR-008","8776",23.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8779",24.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8780",5.5,130,NA,"Fabaceae","Pterocarpus","angolensis",2010,"Pterocarpus angolensis","mlunguya"
"MGR-008","8781",9.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8782",9.7,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8783",9.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8784",9.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8785",10.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8786",10.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8787",10.1,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8788",10.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8789",9.9,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8790",10.4,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8791",10.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8792",9.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8793",11.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8794",11.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8795",11.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8796",12,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8797",6.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8798",6.7,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8799",6.9,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8800",6.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8801",8.7,130,NA,"Fabaceae","Pterocarpus","angolensis",2006,"Pterocarpus angolensis","mlunguya"
"MGR-008","8802",8.9,130,NA,"Fabaceae","Pterocarpus","angolensis",2007,"Pterocarpus angolensis","mlunguya"
"MGR-008","8803",10.2,130,NA,"Fabaceae","Pterocarpus","angolensis",2008,"Pterocarpus angolensis","mlunguya"
"MGR-008","8804",9.1,130,NA,"Fabaceae","Pterocarpus","angolensis",2010,"Pterocarpus angolensis","mlunguya"
"MGR-008","8805",21.9,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8806",21.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8807",21.9,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8808",20.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8809",13.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8810",13.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8812",13.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8813",11.6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8814",12.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8815",13.6,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8816",13.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8817",5.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8818",9.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8819",8.7,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8820",8.7,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8821",8.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8822",8.1,130,NA,"Anacardiaceae","Sclerocarya","birrea",2010,"Sclerocarya birrea","mlunguya"
"MGR-008","8823",5.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8824",7.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8825",7.8,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8826",8.8,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8827",8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8828",7.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8829",11.2,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8830",11.12,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8832",11.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8833",7.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8834",6.7,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8835",6.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8836",6.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8837",6.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8838",6.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8839",6.8,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8840",7.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8841",15.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8842",15.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8843",15.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8844",17.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8845",6,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-008","8846",5.5,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-008","8848",11.8,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8849",6.6,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8850",10.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8853",6.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8854",7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8855",9,130,NA,"Fabaceae","Aganope","stuhlmannii",2006,"Aganope stuhlmannii","mlunguya"
"MGR-008","8856",9.1,130,NA,"Fabaceae","Aganope","stuhlmannii",2007,"Aganope stuhlmannii","mlunguya"
"MGR-008","8857",9.1,130,NA,"Fabaceae","Aganope","stuhlmannii",2008,"Aganope stuhlmannii","mlunguya"
"MGR-008","8858",9.6,130,NA,"Fabaceae","Aganope","stuhlmannii",2010,"Aganope stuhlmannii","mlunguya"
"MGR-008","8859",7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8860",7.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8861",6.9,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8862",7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8863",5.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8864",6.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8865",7.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8866",7.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8867",6.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8868",6.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8869",7.5,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8870",7.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8871",7.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8872",8.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8873",16,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8874",16.5,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8875",16.9,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8876",17.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8877",6.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8878",7.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8879",7.2,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8880",6.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8881",8.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8882",8.5,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8883",8.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8884",8.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8885",9.6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8886",9.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8887",9.9,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8888",9.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8889",5.9,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8890",6.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8891",6.2,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8892",6.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8893",11.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8894",11.8,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8895",11.8,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8896",11.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8897",5.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8898",5.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8899",7.6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8900",7.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8902",7.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8903",6.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8904",7.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8906",8.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8907",10.46,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8908",10.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8910",11.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8911",11,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8912",11.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8914",11.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8915",6.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8916",6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8917",6.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8919",6.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8920",6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8921",8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8922",7.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8924",7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8925",7.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8926",7.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8928",6.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8929",6.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8930",8.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8931",9.4,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8932",9.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8933",10.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8935",7.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8936",7.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8937",6.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8938",6.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8939",7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8940",7.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8941",7.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8942",6.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8943",12.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8944",13.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8945",13.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8946",13.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8947",22.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8948",23.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8949",23.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8950",24.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8951",28.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8952",26.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8953",27,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8954",28.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8955",25.4,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-008","8956",25.6,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-008","8957",25.8,130,NA,NA,NA,NA,2008,"NA NA","mlunguya"
"MGR-008","8958",27.2,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-008","8959",25.9,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-008","8960",26.2,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-008","8961",26.4,130,NA,NA,NA,NA,2008,"NA NA","mlunguya"
"MGR-008","8962",26.6,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-008","8963",6.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8964",7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8965",8.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8966",8.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8967",8.2,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8968",8.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8969",16.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8970",17.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8971",17.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8972",15.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8973",6.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8974",10,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8975",9.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8976",9.9,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8977",9.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8978",6.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8979",5.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8980",6.7,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8981",6.1,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8982",5.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8983",9.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8984",9.5,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8985",9.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8986",9.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8988",9.8,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8989",9.9,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8990",10.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8991",6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8992",10.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8993",11.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8994",11.8,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8995",11.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8996",7.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8997",13.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8998",14.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8999",14.2,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","9000",15.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","9002",14.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","9003",14.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","9004",14.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","9005",5.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","9006",5.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","9007",7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","9008",7.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","9009",6.9,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","9010",6.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","9011",5.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","9012",6.8,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","9013",6.8,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","9014",7.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","9015",10.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","9016",10.4,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","9017",10.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","9018",10,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","9019",9.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","9020",9.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","9021",9.7,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","9022",8.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","9023",20.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","9024",20.8,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","9025",21.1,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
